project	project_id	filename	url	md5	size_mb
Leptospira_interrogans	z7q5y	Leptospira_interrogans_global_ordered_0001.agc	https://osf.io/download/6a35e53016054c5df11cd313/	affd39039949aa1d99ebe85ea3b2f8ba	24.601505
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0014.agc	https://osf.io/download/6a35d1242fffbb6dfd2bf331/	158d1d9a966145cf32087886e902b7da	19.379372
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0030.agc	https://osf.io/download/6a35e9c117c83ae8941667be/	acd05658895c3cdae185c29ae8e691dc	63.699054
Enterococcus_B_durans	z7q5y	Enterococcus_B_durans_global_ordered_0001.agc	https://osf.io/download/6a35d5f862344851da1667ca/	6fa4a38ed1af2dc51b0a280ee25887f3	20.741939
Bradyrhizobium_diazoefficiens	z7q5y	Bradyrhizobium_diazoefficiens_global_ordered_0001.agc	https://osf.io/download/6a35ce79ce49a902191cd27b/	799350d70d81963c388fd2d65a21d95d	12.900146
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0023.agc	https://osf.io/download/6a35e96b812859e5772bf2ed/	b368cd77b172e4243a7b94cccda9711c	60.271450
Bacillus_A_thuringiensis_S	z7q5y	Bacillus_A_thuringiensis_S_global_ordered_0001.agc	https://osf.io/download/6a35ccadd22de4e6571cd379/	6fe6583d6a8a021ed5ef7f128f072788	22.229509
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0104.agc	https://osf.io/download/6a35f103ea095ea9ee16676c/	acb7be9967e8385c754ed636685833fb	54.997540
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0030.agc	https://osf.io/download/6a35ee94705a59d1b72bf2a5/	42c55168a46fb627dab166bb8498dc60	16.377262
Stenotrophomonas_geniculata	z7q5y	Stenotrophomonas_geniculata_global_ordered_0001.agc	https://osf.io/download/6a35f3ac1272fc28f51667bc/	3d6c715e56c1d621464d9ee2271afd88	26.495961
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0010.agc	https://osf.io/download/6a35eaa757472d6cc616675e/	e989b3a81cf337930746439723209f33	32.289760
Streptococcus_agalactiae	z7q5y	Streptococcus_agalactiae_global_ordered_0006.agc	https://osf.io/download/6a35f40e7097c9d1e71cd2a5/	9a46ec77a5271caf4c99dc5e78854596	18.072765
Listeria_monocytogenes_B	z7q5y	Listeria_monocytogenes_B_global_ordered_0002.agc	https://osf.io/download/6a35e5a2914b364602166765/	336671e038489c53366ac666daa1e024	14.804074
Cronobacter_dublinensis	z7q5y	Cronobacter_dublinensis_global_ordered_0001.agc	https://osf.io/download/6a35d404a1266a00301667a8/	60477fd710e85b7ae9de38eb67fd1be9	16.384786
Clostridioides_difficile	z7q5y	Clostridioides_difficile_global_ordered_0005.agc	https://osf.io/download/6a35d343be5e9b81e31cd2e6/	8e6ead528f674e2c9a933e60457fbbb8	52.369691
Neisseria_meningitidis	z7q5y	Neisseria_meningitidis_global_ordered_0008.agc	https://osf.io/download/6a35eb11b1928b52b41667a2/	fea40d4d78763dc4f4712a79ff46cb15	48.758147
Listeria_monocytogenes_B	z7q5y	Listeria_monocytogenes_B_global_ordered_0001.agc	https://osf.io/download/6a35e5983c2dfbeb681667cf/	b8596883fc7a6fe6566984764031cc11	18.138900
Enterobacter_cloacae	z7q5y	Enterobacter_cloacae_global_ordered_0001.agc	https://osf.io/download/6a35d5053b405058d22bf2df/	2ce4acf3f5a828daf525225961a347b9	57.506146
Hafnia_paralvei	z7q5y	Hafnia_paralvei_global_ordered_0001.agc	https://osf.io/download/6a35e1d00c4776fc931cd268/	df830c212be41e4c7379bd20853cd9be	21.207712
Campylobacter_fetus	z7q5y	Campylobacter_fetus_global_ordered_0001.agc	https://osf.io/download/6a35d1cb409670f1fb1cd2bd/	23cb850f8014c074b0d88a2c493ae37d	3.965748
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0018.agc	https://osf.io/download/6a35f57249d28a58b92244a5/	a1a8ab615bd7cdba2bd982d5156e4f40	66.468137
Ralstonia_solanacearum	z7q5y	Ralstonia_solanacearum_global_ordered_0001.agc	https://osf.io/download/6a35ed29f71d3e2de12bf27e/	40a88e156b7444aac2d29ee59c3535c1	21.675051
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0038.agc	https://osf.io/download/6a35eed692d7bb421c1cd284/	15c5081255fc140a53fb6c9399277931	12.684451
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0077.agc	https://osf.io/download/6a35f798e7aee1317e1cd298/	fd4cccfc78ec3fb21f84ebf5c797000a	113.842534
Neisseria_meningitidis	z7q5y	Neisseria_meningitidis_global_ordered_0006.agc	https://osf.io/download/6a35eafd53a57f985f2bf2a7/	3855ddc4afe1a739f10324e2430498f9	52.716975
Ralstonia_pseudosolanacearum	z7q5y	Ralstonia_pseudosolanacearum_global_ordered_0001.agc	https://osf.io/download/6a35ed2020ebe01b171cd282/	f87440677b7a8dda0aecba8768b8606c	28.675488
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0085.agc	https://osf.io/download/6a35f05092d7bb421c1cd2a2/	7249c3296aa1efe870df5fabf23d066b	22.581710
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0025.agc	https://osf.io/download/6a35f3407097c9d1e71cd26d/	b7756b1216390170476d190d8e748d3f	32.120345
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0096.agc	https://osf.io/download/6a35f0c0277da94efa2bf2b4/	9dcc8a606b06430c42acb43081d245ea	53.401927
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0042.agc	https://osf.io/download/6a35f6cfb69661572cb0e817/	639b846b27f59c1e20c51938320a1765	118.349351
Providencia_C_stuartii	z7q5y	Providencia_C_stuartii_global_ordered_0001.agc	https://osf.io/download/6a35eb8a343d8094f7166833/	aa1686278aefa0f31c426e62274b4aae	12.943075
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0012.agc	https://osf.io/download/6a35edef7825db54b516676e/	a514d6f90a849c929f19a5906fd96a9f	40.853469
Neisseria_bergeri	z7q5y	Neisseria_bergeri_global_ordered_0001.agc	https://osf.io/download/6a35ea4a343d8094f71667ff/	e3271a303f4d251245348ba6eb6ca4e4	6.544346
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0006.agc	https://osf.io/download/6a35f4b47097c9d1e71cd2d3/	bf83a3ecbb126e86c3c0ca1f4ce936b0	41.165665
Burkholderia_vietnamiensis	z7q5y	Burkholderia_vietnamiensis_global_ordered_0001.agc	https://osf.io/download/6a35cf85e9654d293f2bf2bd/	2792442af022a8cad5e8ba714d1ad128	31.745057
Streptococcus_suis_P	z7q5y	Streptococcus_suis_P_global_ordered_0001.agc	https://osf.io/download/6a35f63f215c4dcd3c2244a9/	e5bd9098b055ecae43fedcbf06af282f	38.556285
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0024.agc	https://osf.io/download/6a35f338277da94efa2bf2f5/	24413f9a51b547ecdea358d2895fb897	41.776786
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0058.agc	https://osf.io/download/6a35ef7bd60a0d02001cd293/	679bec5d87e906e5ae5a4619bdcefe70	48.059866
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0081.agc	https://osf.io/download/6a35f030705a59d1b72bf2f6/	d0444eec6722e27e74275ec4bc919c3d	55.653178
Campylobacter_D_coli	z7q5y	Campylobacter_D_coli_global_ordered_0002.agc	https://osf.io/download/6a35cfc72fffbb6dfd2bf2f3/	dce3bcd69bcd429baf42a7b9cc11856e	23.964083
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0062.agc	https://osf.io/download/6a35ef9c135ae9f26d2bf2fb/	3c29317315dc6583618543ac2ea234fd	26.949483
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0007.agc	https://osf.io/download/6a35ec15b1928b52b41667bb/	5a557b6cfd0c2c6b637be620bf866728	80.569259
Stenotrophomonas_maltophilia_AM	z7q5y	Stenotrophomonas_maltophilia_AM_global_ordered_0001.agc	https://osf.io/download/6a35f3c31272fc28f51667c2/	a05baac97f431ef4cdc56c05aa05aab6	11.923201
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0003.agc	https://osf.io/download/6a35d07bce49a902191cd31e/	a782405d06df6c76e37184907c1aa498	24.842708
Cronobacter_turicensis	z7q5y	Cronobacter_turicensis_global_ordered_0001.agc	https://osf.io/download/6a35d46bb892a6c2521cd28a/	e2e67fccbbbcd1dc376b26423e9b7ec6	16.597408
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0013.agc	https://osf.io/download/6a35e8c41d97fa5e121cd26e/	0ff4870784158da3f7fe6bccd621bd89	47.927899
Listeria_innocua	z7q5y	Listeria_innocua_global_ordered_0001.agc	https://osf.io/download/6a35e587250fdd44151cd300/	7ad6defba16775559d444591d43ef874	22.421243
Halomonas_titanicae	z7q5y	Halomonas_titanicae_global_ordered_0001.agc	https://osf.io/download/6a35e1dd91e07975e21667cb/	b6773317d4885ba872d09346ab0fc6a0	4.581570
Citrobacter_youngae	z7q5y	Citrobacter_youngae_global_ordered_0001.agc	https://osf.io/download/6a35d2be089484e4da1cd2ce/	718829f654aec2239eddad39e926caad	18.595837
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0012.agc	https://osf.io/download/6a35d1014ef92f8a761667dd/	be95701a8b596b13c57c9b5ff67bc50d	18.113344
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0044.agc	https://osf.io/download/6a35ef0b705a59d1b72bf2b7/	981815bb32d0171c0870e10094fca8ff	9.034484
Klebsiella_ornithinolytica	z7q5y	Klebsiella_ornithinolytica_global_ordered_0001.agc	https://osf.io/download/6a35e289308e793ed42bf2f0/	c12f20f31c7e9dd7b39f00e730478508	49.252148
Enterococcus_B_faecium	z7q5y	Enterococcus_B_faecium_global_ordered_0005.agc	https://osf.io/download/6a35d69e58ef2ca38e2bf310/	c72d45a42832893e1e2d3b30a279f84c	81.035025
Clostridium_botulinum_A	z7q5y	Clostridium_botulinum_A_global_ordered_0001.agc	https://osf.io/download/6a35d392ae516d9b052bf316/	59e43dfc65099ce69b019437f678c3cb	10.265012
Clostridioides_difficile	z7q5y	Clostridioides_difficile_global_ordered_0002.agc	https://osf.io/download/6a35d2de409670f1fb1cd2f2/	aa1159f62e66912dae9adfce8402a329	54.138107
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0003.agc	https://osf.io/download/6a35f29c7700d1a4642bf2ba/	6857498ece61e81d56e06dc6f61cb4d5	24.685033
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0007.agc	https://osf.io/download/6a35ea8853a57f985f2bf29c/	e1714746f15db6a3e858e8c229192788	26.737502
Pseudoalteromonas_distincta	z7q5y	Pseudoalteromonas_distincta_global_ordered_0001.agc	https://osf.io/download/6a35eba77105a1ac992bf2ba/	3ce7bfa7bf465614bf7e5d4ac6010360	8.562135
Campylobacter_D_coli_A	z7q5y	Campylobacter_D_coli_A_global_ordered_0001.agc	https://osf.io/download/6a35cf90656c32e6181cd30b/	2fb34c1b732ddb3ff10b428175a6c87e	15.244771
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0015.agc	https://osf.io/download/6a35d12b6dddd84813166789/	ff8c6336e0c62ab9cb73b8e883d16365	21.138064
Burkholderia_orbicola	z7q5y	Burkholderia_orbicola_global_ordered_0001.agc	https://osf.io/download/6a35cf582fffbb6dfd2bf2be/	f721293e0f16f149a400d69198ebb93a	35.043044
Campylobacter_D_coli_B	z7q5y	Campylobacter_D_coli_B_global_ordered_0001.agc	https://osf.io/download/6a35cfa1279ead1c592bf2d9/	000771c13f0d030b61fac80602df92dd	8.281745
Pseudomonas_E_alloputida	z7q5y	Pseudomonas_E_alloputida_global_ordered_0001.agc	https://osf.io/download/6a35ec7ad60a0d02001cd272/	b58abc0789b924714c35ba55406a0df5	50.386563
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0121.agc	https://osf.io/download/6a35f1962d0471590a2bf279/	2c285ecf8076c697783af39f6184a30c	26.681331
Klebsiella_planticola	z7q5y	Klebsiella_planticola_global_ordered_0001.agc	https://osf.io/download/6a35e2ba308e793ed42bf2fd/	79d23bbf03ada7fcf8bcd667537b587f	23.824634
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0043.agc	https://osf.io/download/6a35f6d9a9f6cc6cb01667a8/	6238c3896efb1d6688b3889a9cd2de0f	138.304101
Streptococcus_agalactiae	z7q5y	Streptococcus_agalactiae_global_ordered_0003.agc	https://osf.io/download/6a35f3f77097c9d1e71cd297/	d11cb4660cf13269f6511b2b9ea7f802	20.491591
Bacillus_A_wiedmannii	z7q5y	Bacillus_A_wiedmannii_global_ordered_0001.agc	https://osf.io/download/6a35cccce1cf7dffd61cd2fe/	0f534f1c8b08721f2879a556bef958cf	28.084236
Enterococcus_B_faecium	z7q5y	Enterococcus_B_faecium_global_ordered_0003.agc	https://osf.io/download/6a35d675eb7358231b1cd2d7/	82bb3bf96640ddd5af0b519c1a2885b5	55.684792
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0010.agc	https://osf.io/download/6a35d7d83596d82e481cd2fd/	fb83e4778e4e9f0b70c20bb8715204b8	99.889488
Streptococcus_agalactiae	z7q5y	Streptococcus_agalactiae_global_ordered_0007.agc	https://osf.io/download/6a35f4157097c9d1e71cd2a7/	f2dec459eadd5b11c9f007d6c21c43c2	16.254935
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0113.agc	https://osf.io/download/6a35f14fcf673e3d371cd2cb/	ba766f90df3c33b4fc9671f6c2477984	30.981836
Streptococcus_pyogenes	z7q5y	Streptococcus_pyogenes_global_ordered_0005.agc	https://osf.io/download/6a35f5ed74a64a80b9b0e7f9/	4857fcb790efeef13493b4b6b1281d6d	14.400359
Aliivibrio_fischeri	z7q5y	Aliivibrio_fischeri_global_ordered_0001.agc	https://osf.io/download/6a35cbdca3d90927702bf2a4/	4344bf0e996588fdba4e882e58e3450a	11.122405
Enterobacter_hormaechei_A	z7q5y	Enterobacter_hormaechei_A_global_ordered_0002.agc	https://osf.io/download/6a35d561b2be3418a51667ac/	e27b5cddc2c4784904e29f4958beefa9	112.976527
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0029.agc	https://osf.io/download/6a35daa24ec6c8dc612bf286/	84e761cd701683693168e07f48cdcc73	139.189628
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0017.agc	https://osf.io/download/6a35e90f2ea130d4f51667e5/	b9402b02202751c60b50e923296cb9e3	44.981310
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0041.agc	https://osf.io/download/6a35eef33a20c1056e1cd2b4/	959b337054dc203936a399c29449bacd	17.458250
Helicobacter_pylori_BU	z7q5y	Helicobacter_pylori_BU_global_ordered_0001.agc	https://osf.io/download/6a35e1ebf0b592a7c61cd309/	97ceb0cad6c0a20c569ff714f5551376	14.418355
Pseudomonas_F_otitidis	z7q5y	Pseudomonas_F_otitidis_global_ordered_0001.agc	https://osf.io/download/6a35ed0c57472d6cc61667d5/	74034d6ae460027026302a4266069dc4	28.882772
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0089.agc	https://osf.io/download/6a35f06f6f002381202bf280/	1a0e1f291491b9152249828292dc8ea2	14.042372
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0027.agc	https://osf.io/download/6a35e9a31d97fa5e121cd293/	d9d122061d6dfc8fb7f95ec10bec0491	76.986947
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0023.agc	https://osf.io/download/6a35d99d1a248a68ac16678a/	1c35034ece0738463ef336580f82b3fe	134.367402
Staphylococcus_pseudintermedius	z7q5y	Staphylococcus_pseudintermedius_global_ordered_0002.agc	https://osf.io/download/6a35f38795f8fe95e32bf273/	98c6379e47f454e780c9c2c6376e8f11	33.104430
Salmonella_bongori	z7q5y	Salmonella_bongori_global_ordered_0001.agc	https://osf.io/download/6a35ed4b0a30bcb1751cd26b/	eb55aa2f0b3f9bd538ca185418f734a5	7.803995
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0024.agc	https://osf.io/download/6a35e97e812859e5772bf2ef/	e6922d7bd20e7696a7d296b0d45c565e	62.685361
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0073.agc	https://osf.io/download/6a35f771b69661572cb0e843/	2ecceb4d81b9dfa5b616e80967f8a5be	161.285845
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0082.agc	https://osf.io/download/6a35f0396f002381202bf277/	8dc1ad0ee7a5fdff9cfe258d89866d6d	56.324078
Streptococcus_pyogenes	z7q5y	Streptococcus_pyogenes_global_ordered_0007.agc	https://osf.io/download/6a35f5fb32d278c44d166767/	a20360f68cf10a10d15a87ab641158e0	16.360656
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0012.agc	https://osf.io/download/6a35e3b0d96f26f27d2bf2a5/	ee0ea24cb945ea23591d71963aa0e36b	113.425937
Leptospira_borgpetersenii	z7q5y	Leptospira_borgpetersenii_global_ordered_0001.agc	https://osf.io/download/6a35e5203c2dfbeb681667bc/	ef4fdde1b05f53ba187e02ab043f85d8	5.549570
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0005.agc	https://osf.io/download/6a35eda0705a59d1b72bf26f/	0b664b91fc83c459130629ec371d90cd	27.440845
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0062.agc	https://osf.io/download/6a35df6a5ac8ac42e42bf2a8/	942ff0a3ecc0c61c3b9fed64b2eacd2d	74.094265
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0005.agc	https://osf.io/download/6a35e316ea24fc3d85166784/	2b205eaf201c03b9256acb60e11e39fe	110.115441
Streptococcus_pyogenes	z7q5y	Streptococcus_pyogenes_global_ordered_0008.agc	https://osf.io/download/6a35f603ecc9887cd68e8c1c/	9e0dc1b7e6ffeed8b10abea9ca6be735	11.530874
Salmonella_arizonae	z7q5y	Salmonella_arizonae_global_ordered_0001.agc	https://osf.io/download/6a35ed440a30bcb1751cd269/	01533a40d403de17593f83dcf3d0e421	27.764529
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0024.agc	https://osf.io/download/6a35ee625ffe9ea6742bf2a5/	aeae87c95675605cd0b8cc54c334633d	42.958622
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0014.agc	https://osf.io/download/6a35ee030a30bcb1751cd28e/	32585cc3001d22817b115b5c9e7ccc33	43.790203
Staphylococcus_epidermidis	z7q5y	Staphylococcus_epidermidis_global_ordered_0001.agc	https://osf.io/download/6a35f363ea095ea9ee1667d6/	b337d7683dfcc1271fc31c11e2efe71e	58.606551
Stenotrophomonas_pavanii	z7q5y	Stenotrophomonas_pavanii_global_ordered_0001.agc	https://osf.io/download/6a35f3dc6f002381202bf2f4/	3d2e49faea90968b050d8a9e95922d8a	12.805134
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0079.agc	https://osf.io/download/6a35f020cf673e3d371cd291/	6acf34690697129acc13067e2935f4a6	34.038572
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0085.agc	https://osf.io/download/6a35f7c1eb3398af6eb0e7e2/	6d956c8aab5928b6dcb3ffadd7724da6	89.347701
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0014.agc	https://osf.io/download/6a35f2ec1272fc28f5166783/	09a6891ab25afafef81e9cc273231290	23.498508
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0002.agc	https://osf.io/download/6a35d77d8fca0a0bf31667f5/	9c5fb421b3dd1c05b0de8db8c9fd1e4c	106.079721
Streptococcus_canis	z7q5y	Streptococcus_canis_global_ordered_0001.agc	https://osf.io/download/6a35f4541272fc28f51667d8/	03e683c6e68528c865fe93dc0c3753d9	4.543773
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0007.agc	https://osf.io/download/6a35e83cd6d1ab175c16677d/	a8cf01e15e23cec6065f4ae9aee93d9e	42.132520
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0009.agc	https://osf.io/download/6a35e383d719699687166764/	603d86d230e9d2d1f4e77766273ed4c8	118.731430
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0004.agc	https://osf.io/download/6a35ed8a5a116f75542bf2d6/	db6f9698c401bbadfbbd7a86d2aae7fd	22.752865
Bacillus_altitudinis	z7q5y	Bacillus_altitudinis_global_ordered_0001.agc	https://osf.io/download/6a35cc597430c08ee21667f1/	5716a298778d1f57178dfcf09cdefc7e	11.864199
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0026.agc	https://osf.io/download/6a35d9ba8d83c1db3e2bf275/	aa867667629000e8972fdf4e1e21bc9e	149.017924
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0075.agc	https://osf.io/download/6a35f7853380de5397166789/	d3c71e8e95ad628c3587a954f289c3fd	127.028282
Campylobacter_D_coli	z7q5y	Campylobacter_D_coli_global_ordered_0001.agc	https://osf.io/download/6a35cface9654d293f2bf2cf/	c98b6ce1c266917ee328e09027438761	39.361646
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0011.agc	https://osf.io/download/6a35f502179e90a5a01cd2b1/	4f926d8b717fc70e1c4a43339d152b59	28.459788
Staphylococcus_hominis	z7q5y	Staphylococcus_hominis_global_ordered_0001.agc	https://osf.io/download/6a35f3712d0471590a2bf3e1/	7b826f99de36f0fe272035bff503190c	12.112965
Enterococcus_B_faecium	z7q5y	Enterococcus_B_faecium_global_ordered_0004.agc	https://osf.io/download/6a35d690b2be3418a5166804/	da97a5c45f90c8783d4ecfce4e9d0fa4	53.070583
Mycobacterium_abscessus	z7q5y	Mycobacterium_abscessus_global_ordered_0001.agc	https://osf.io/download/6a35e716914b364602166786/	eb3271016ec5b01c805d1bf4e9d8782f	74.792238
Neisseria_gonorrhoeae	z7q5y	Neisseria_gonorrhoeae_global_ordered_0011.agc	https://osf.io/download/6a35eaae6f156d70891cd29c/	b532f54ecd3ffda06332ad7679c08b57	31.835411
Francisella_tularensis	z7q5y	Francisella_tularensis_global_ordered_0001.agc	https://osf.io/download/6a35e1585670e1c3ca2bf296/	6a9d80943a9f2dee89ee9e5c01f98d44	5.187142
Chlamydia_trachomatis	z7q5y	Chlamydia_trachomatis_global_ordered_0001.agc	https://osf.io/download/6a35d1ed8970a2f2022bf2ac/	934fff57edc8f69fb93dc7e4d52a6665	7.712760
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0023.agc	https://osf.io/download/6a35f331467ca8f68c166774/	a7222de53cb18607c8513df698948f4d	31.373649
Priestia_megaterium	z7q5y	Priestia_megaterium_global_ordered_0001.agc	https://osf.io/download/6a35eb7a6f156d70891cd2d9/	3632756a12420f71aedf59c3de616fdb	36.497502
Acinetobacter_baumannii	z7q5y	Acinetobacter_baumannii_global_ordered_0002.agc	https://osf.io/download/6a35c8d78ecd6108d32bf2af/	3c89605cd8a48397e2e9fb061948a386	45.045181
Mycobacterium_abscessus	z7q5y	Mycobacterium_abscessus_global_ordered_0002.agc	https://osf.io/download/6a35e72aed73bca12f1cd2bc/	39dd99e9adf4c899b42936d9c29929a0	53.295557
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0019.agc	https://osf.io/download/6a35f57ae563574f5aec17d5/	93b6e645d7fd303bf4218d6208b28a37	53.702577
Listeria_monocytogenes	z7q5y	Listeria_monocytogenes_global_ordered_0001.agc	https://osf.io/download/6a35e6102ea130d4f5166740/	bb2da12d4adae322369a45bc55155e7d	21.545076
Citrobacter_portucalensis	z7q5y	Citrobacter_portucalensis_global_ordered_0001.agc	https://osf.io/download/6a35d292838fa05e642bf2b8/	db222d581f93f7d49669c7520ad0e6ea	48.364561
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0067.agc	https://osf.io/download/6a35f748fe824020021cd2a6/	b85ad321d6021a49cfc7fb6b5da686c6	159.747846
Aeromonas_dhakensis	z7q5y	Aeromonas_dhakensis_global_ordered_0001.agc	https://osf.io/download/6a35cad92dc4b573761cd295/	461333476f0725b9b44c03277f4f16b4	34.318815
Stenotrophomonas_maltophilia_A	z7q5y	Stenotrophomonas_maltophilia_A_global_ordered_0001.agc	https://osf.io/download/6a35f3b495f8fe95e32bf27f/	b6fc49197413c0ca0efe5feea3108a5a	27.460537
Streptococcus_pneumoniae	z7q5y	Streptococcus_pneumoniae_global_ordered_0014.agc	https://osf.io/download/6a35f539415493b8b7b0e7dc/	14470a983c469c775745916ea0884dc3	28.168323
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0037.agc	https://osf.io/download/6a35ea19b1928b52b4166754/	34f2a51af422b0a331f6c38b41451188	34.719419
Campylobacter_D_jejuni	z7q5y	Campylobacter_D_jejuni_global_ordered_0010.agc	https://osf.io/download/6a35d0e7279ead1c592bf320/	8429c88069cd42df417a7d2b9ddf57a0	20.175365
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0018.agc	https://osf.io/download/6a35ee2a837a1067de16677b/	13f33484378d52230f71aab5521b1877	49.871834
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0019.agc	https://osf.io/download/6a35e941812859e5772bf2e9/	39b42728c90317e3ccce99fbde871962	44.363593
Mycobacterium_tuberculosis	z7q5y	Mycobacterium_tuberculosis_global_ordered_0016.agc	https://osf.io/download/6a35e9062ea130d4f51667d9/	9d6b3f6cc17c04069fd56e07f9f81687	79.198840
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0075.agc	https://osf.io/download/6a35e04ed69fc256a616678d/	5f917a30fe66b0110d6b92626497ec50	152.273656
Klebsiella_pneumoniae	z7q5y	Klebsiella_pneumoniae_global_ordered_0007.agc	https://osf.io/download/6a35e35e250fdd44151cd264/	c14f4bcb7e4f954ec1ec27c53bb9581f	100.873103
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0022.agc	https://osf.io/download/6a35f3291a5cae9bd02bf2b0/	a7647ba19b446a70c4ecc03f4d987055	25.043585
Salmonella_enterica	z7q5y	Salmonella_enterica_global_ordered_0111.agc	https://osf.io/download/6a35f13dcf673e3d371cd2c8/	96821dd04c5e3438073acf60b736e331	24.942823
Escherichia_coli	z7q5y	Escherichia_coli_global_ordered_0042.agc	https://osf.io/download/6a35dd2965caa2aa072bf2c5/	ab18521350606acc38645b612d4ec4b0	110.763716
Staphylococcus_aureus	z7q5y	Staphylococcus_aureus_global_ordered_0017.agc	https://osf.io/download/6a35f302c0fc74c88b16679b/	0733cedb8446a387508b315c37671cfb	29.186004
Pseudomonas_aeruginosa	z7q5y	Pseudomonas_aeruginosa_global_ordered_0002.agc	https://osf.io/download/6a35ebe6343d8094f716683e/	8e26980572cd8dd8bf1b558e1e4d963d	93.746742
subthreshold_remainder	z7q5y	subthreshold_remainder_global_ordered_0069.agc	https://osf.io/download/6a35f75dfe824020021cd2aa/	8c6d3dadc0b41b38234c2021f9fabe87	165.722987
